bc,co,date,location,no2,o3,pm10,pm25,so2
"","",2022-04-01,Aberdeen-Division St,"","","",4.3411,""
"","",2022-04-01,Lake Forest Park-Tow,"","","",4.5632,""
"","",2022-04-01,Red Bluff - Walnut o,"","","",2.964,""
"","",2022-04-01,WEIRTON,"",0.034,"","",""
"","",2022-04-02,Potlatch,"","","",3.2327,""
"","",2022-04-02,Glen Oaks,"","",15.5463,"",""
"","",2022-04-02,JAMESVIL,"",0.0409,4.3769,"",1.0E-4
"","",2022-04-02,Estacada Clackamas R,"","","",3.6694,""
"","",2022-04-03,Grangeville,"","","",2.699,""
"","",2022-04-03,Blue Grass Trail,"",0.0454,"","",""
"","",2022-04-03,MOUNDSVILLE,"","","",7.2325,""
"","",2022-04-04,Chelmsford,"",0.042,"","",""
"","",2022-04-04,FRYPAN,"",0.0482,"","",""
"","",2022-04-04,Ashland,"",0.0439,"","",""
"","",2022-04-04,CARTHAGE,"","",19.4806,"",""
"","",2022-04-05,Las Cruces ED,"","","",3.922,""
"",0.3303,2022-04-06,Sawgrass Lake Park,0.0081,"","","",""
"","",2022-04-06,Convent,"",0.0197,"","",""
"","",2022-04-06,Madawaska PSB,"","","",8.375,""
"","",2022-04-06,Jonesport,"",0.0388,"","",""
"","",2022-04-06,Minneapolis - Bottin,"","",7.0833,"",""
"","",2022-04-06,W Greenwich,"",0.036,"",2.3333,""
"","",2022-04-06,HANOVER,"",0.0372,"","",""
"","",2022-04-06,Redmond High School,"","","",3.1957,""
"","",2022-04-06,Phelan - Beekley Roa,"",0.036,"","",""
"","",2022-04-07,Fountain Hills,"",0.0471,"","",""
"","",2022-04-07,Sutter Buttes (seaso,"",0.0491,"","",""
"","",2022-04-07,Ojai - Ojai Ave.,"",0.0315,"",6.5821,""
"","",2022-04-07,MUNRO STREET,0.0026,"","","",""
"","",2022-04-07,Pocatello STP,"","","","",0.0041
"","",2022-04-07,FGRLAKES,"",0.0345,"","",""
"","",2022-04-07,Oak Harbor-SW 6th (U,"","","",2.1279,""
"","",2022-04-08,Camp Pendleton,"",0.045,"",8.5279,""
"","",2022-04-08,Carrizo,"",0.0406,"","",""
"","",2022-04-08,Belle Glade,"","","",7.4649,""
"","",2022-04-08,Flora,"",0.0294,"","",""
"","",2022-04-08,EVANS,"",0.0237,"","",""
"","",2022-04-08,Amherst,"",0.0342,"","",""
"","",2022-04-08,RURAL RETREAT,"",0.031,"","",""
"","",2022-04-08,PARR,"",0.0369,"","",""
"","",2022-04-09,FAIRFIELD,"",0.035,"","",""
"","",2022-04-09,SLV Middle School AM,"","","",8.314,""
"","",2022-04-09,Bremerton-Spruce Ave,"","","",2.7798,""
"","",2022-04-09,Cranberry,"",0.038,"","",""
"","",2022-04-10,Hidden Valley,"","",24.5641,5.5726,""
"","",2022-04-10,Millbrook,"",0.0208,"","",""
"","",2022-04-10,Pierre,"","","",0.8231,""
"","",2022-04-10,RHINELANDER,"","","","",-1.0E-4
"","",2022-04-10,Rock Springs SLAMS,"","","",4.3623,""
"","",2022-04-11,Parkgate (Eagle Rive,"","",48.4884,"",""
"","",2022-04-11,Rome,"","","",11.6722,""
"","",2022-04-11,EFFINGHM,"",0.039,"","",""
"","",2022-04-11,CHERRYGR,"",0.0415,"","",""
"","",2022-04-11,CHARLESTON,"",0.0329,"","",""
"","",2022-04-11,Kingery Near-road #1,"","","",7.7436,""
"","",2022-04-11,Maple Falls-Azure Wa,"","","",5.1981,""
"","",2022-04-11,St. Maries,"","","",8.4032,""
"","",2022-04-12,West 43rd,"","",208.5179,"",""
"","",2022-04-12,Kennebunkport,"",0.0348,"","",""
"","",2022-04-12,Jersey City FH,"","","",5.9438,""
"","",2022-04-12,Alliance,"",0.0442,"","",""
"","",2022-04-12,Leopold,"",0.0273,"","",""
"","",2022-04-13,Hurst Road,"","","",6.6458,""
"","",2022-04-13,Kennesaw,"",0.0333,"","",""
"","",2022-04-13,Noblesville-191st St,"",0.0249,"","",""
"","",2022-04-13,Harriman,"","","",8.931,""
"","",2022-04-13,Cashmere Mobile,"","","",4.6398,""
"","",2022-04-13,MOUNDSVILLE,"","","",9.1112,""
"","",2022-04-13,HUNTINGTON,"",0.0304,"","",""
"","",2022-04-14,EFFINGHM,"",0.0306,"","",""
"","",2022-04-14,Seattle-South Park,"","","",8.5873,""
"","",2022-04-15,Minneapolis - Bottin,"","",15.3566,"",""
"","",2022-04-15,Yellowstone NP,"",0.0476,"","",""
"","",2022-04-15,Alton,"",0.033,"","",""
"","",2022-04-16,SPRINGHILL,"",0.0313,"","",""
"","",2022-04-16,Racine-Payne and Dol,"",0.033,"","",""
"","",2022-04-17,Heath,"",0.0344,"","",""
"","",2022-04-17,TIDEWATER COMM. COLL,"",0.038,"","",""
"","",2022-04-17,Bremerton-Spruce Ave,"","","",4.4538,""
"","",2022-04-17,Chiricahua NM,"",0.0423,"","",""
"","",2022-04-18,Blythe,"",0.0356,"","",""
"","",2022-04-18,ELGIN,"",0.0263,"","",""
"","",2022-04-18,Dodge City,"","",25.029,"",""
"","",2022-04-18,Jonesport,"",0.0313,"","",""
"","",2022-04-18,Bklyn - PS 314,"","","",2.7113,""
"","",2022-04-18,Congaree Bluff,"",0.0332,"","",""
"","",2022-04-18,Jefferson,"","",50.8,9.66,""
"","",2022-04-18,Jefferson-Laatsch,"",0.0224,"","",""
"","",2022-04-19,Carpinteria,"",0.0187,"","",""
"","",2022-04-19,Shasta Lake City,"",0.0299,"","",""
"","",2022-04-19,Hamilton PS 46,"","","",2.5971,""
"","",2022-04-20,Sandcut,"",0.035,"","",""
"","",2022-04-20,Madras - Westside Sc,"","","",4.8992,""
"","",2022-04-20,Beaver Falls,"",0.0233,"",5.6797,""
"","",2022-04-21,Leo HS,"",0.0386,"","",""
"","",2022-04-21,Garyville,"",0.0335,"","",""
"","",2022-04-21,Cave Junction Forest,"","","",2.2924,""
"","",2022-04-22,"Muscatine, Greenwood","","","","",1.0E-4
"","",2022-04-22,Great Falls Overlook,"","","",5.1382,""
"","",2022-04-22,Corvallis - Circle B,"","","",5.5939,""
"","",2022-04-22,Kingsport,"","","",11.0175,""
"","",2022-04-22,Leavenworth-Evans St,"","","",1.8681,""
"","",2022-04-23,Osceola National For,"",0.036,"","",""
"","",2022-04-23,West Mesa,"","",54.264,"",""
"","",2022-04-23,MANITOWOC,"",0.0439,"","",""
"","",2022-04-23,Alton,"",0.0439,"","",""
"","",2022-04-24,Shafter - Walker Str,0.0078,0.0256,"","",""
"","",2022-04-24,Leslie,"",0.0328,"","",""
"","",2022-04-24,Inglefield,"",0.0445,"","",""
"","",2022-04-24,Aldino,"",0.045,"","",""
"","",2022-04-24,Grand Teton NP - Sci,"",0.0443,"","",""
"","",2022-04-24,MORGANTOWN,"",0.0445,"","",""
"","",2022-04-25,Lassen Volcanic NP,"",0.0414,"","",""
"","",2022-04-25,Waterville,"",0.0313,"","",""
"","",2022-04-25,FVIEW,"",0.0365,"","",""
"","",2022-04-26,Fort Mountain,"",0.0328,"","",""
"","",2022-04-26,Evergreen,"",0.0442,"","",""
"","",2022-04-27,Summerville,"",0.0377,"","",""
"","",2022-04-27,Dawsonville,"",0.0385,"","",""
"","",2022-04-27,Coffeeville,"",0.0385,"","",""
"","",2022-04-27,Evergreen,"",0.0496,"","",""
"","",2022-04-27,Carlsbad Caverns - B,"",0.0402,"","",""
"","",2022-04-27,Montoursville,"",0.0297,"","",""
"","",2022-04-27,Kamiah,"","","",2.6639,""
"","",2022-04-28,San Martin,"",0.0402,"","",""
"","",2022-04-28,Cisco Drive,"",0.0356,"","",""
"","",2022-04-28,Larwill,"","","",5.7832,""
"","",2022-04-28,Honeycutt,"",0.0373,"","",""
"","",2022-04-28,Williams Middle Scho,"","","",9.6173,""
"","",2022-04-28,Moncks Corner,"",0.0343,"","",""
"","",2022-04-28,Laramie SLAMS,"","","",8.1623,""
"","",2022-04-28,Brewster,"",0.0276,"","",""
"","",2022-04-28,5511 39TH STREET EAS,"",0.022,"","",""
"","",2022-04-01,Chiricahua NM,"",0.0433,"","",""
"","",2022-04-01,Rome,"","","",0.7535,""
"","",2022-04-01,PEORIA_J,"","","",4.7347,""
"","",2022-04-01,Hammond-167th St,"","","",5.024,""
"","",2022-04-01,London,"",0.0306,"","",""
"","",2022-04-01,Bowling Green,"",0.0339,"","",""
"","",2022-04-01,Sunriver Three River,"","","",2.9331,""
"","",2022-04-01,Eugene - Wilkes Dr.,"","","",3.2314,""
0.6156,"",2022-04-01,Portland Cully Helen,"","","",4.6771,""
"","",2022-04-01,Stockton,"",0.0364,"","",""
"","",2022-04-02,EAST BAY,"","","","",0.001
"","",2022-04-02,"Emmetsburg, ILCC","",0.0383,"",5.9706,""
"","",2022-04-02,Monroe,"",0.0375,"","",""
"","",2022-04-02,Pinnacle State Park,"",0.0438,"","",""
"","",2022-04-02,Seattle-Duwamish,"","","",3.5556,""
"","",2022-04-03,Idaho Falls PM2.5,"","","",3.0449,""
"","",2022-04-03,Granger-Beckley St.,"",0.0331,"","",""
"","",2022-04-03,Hoxeyville,"",0.0333,"","",""
"","",2022-04-03,NMARKET,"",0.0399,"","",""
"","",2022-04-03,Rockford,"","","",7.6594,""
"","",2022-04-04,Lake Sugema,0.0015,0.0328,"",4.7333,0.0
"","",2022-04-04,Dodge City,"","",15.0286,"",""
"","",2022-04-04,LABP,"",0.0335,"","",""
"","",2022-04-04,ORGILL,"",0.0415,"","",""
"","",2022-04-05,Colorado Springs - U,"",0.0445,"","",""
"","",2022-04-05,NILWOOD,"",0.0259,"","",""
"","",2022-04-05,Burlington,"","","",6.2857,""
"","",2022-04-05,Spokane-Monroe St.,"","","",2.1158,""
"","",2022-04-05,MORGANTOWN,"",0.0306,"","",""
"","",2022-04-06,Boise Fire Station,"","",17.2288,"",""
"","",2022-04-06,Leopold,"",0.0383,"","",""
"","",2022-04-06,Marietta WTP,"",0.0392,"","",""
"","",2022-04-06,Enterprise - US Fore,"","","",3.3684,""
"","",2022-04-06,Mt Rainier- Jackson,"",0.0455,"","",""
"","",2022-04-06,Boulder,1.0E-4,0.0423,7.125,"",""
"","",2022-04-06,Yellowstone- Old Fai,0.001,"","",2.8654,""
"","",2022-04-06,LEMONT,"",0.0359,"","",""
"","",2022-04-06,"Muscatine, Greenwood","","","","",1.0E-4
"","",2022-04-07,Miami East HS,"",0.0347,"","",""
"","",2022-04-07,Portland - Spangler,"","","",3.6378,""
"","",2022-04-08,ZION,"",0.0273,"","",""
"","",2022-04-08,Plummer,"",0.0306,"","",""
"","",2022-04-08,LWATTOWR,"","","",3.3066,""
"","",2022-04-08,Madras - Westside Sc,"","","",3.8934,""
"","",2022-04-09,AJ Maintenance Yard,"",0.0411,"","",""
"","",2022-04-09,DEER,"",0.0416,"","",""
"","",2022-04-09,EAST BAY,"","","","",8.0E-4
"","",2022-04-09,Hawaii Volcanoes NP,"","","","",0.0
"","",2022-04-09,Craters of the Moon,"",0.045,"","",""
"","",2022-04-09,Weiser PM25,"","","",7.4427,""
"","",2022-04-09,LEMONT,"",0.0322,"","",""
"","",2022-04-09,Cataño 40,"","","",9.0702,""
"","",2022-04-10,Bill Stanley,"","",46.8547,"",""
"","",2022-04-10,Canyonlands NP,"",0.0467,"","",""
"","",2022-04-10,Jefferson-Laatsch,"",0.0338,"","",""
"","",2022-04-10,Unionville,"",0.0388,"","",""
"","",2022-04-11,FAIRFIELD,"",0.0458,"","",""
"","",2022-04-11,Tuscan Butte (Season,"",0.0463,"","",""
"","",2022-04-11,Chelmsford,"",0.0344,"","",""
"","",2022-04-12,Hamilton PS 46,"","","",1.7804,""
"","",2022-04-13,Stanfield,"","",46.9138,"",""
"","",2022-04-13,Portage-Hwy 12,"","",13.2328,"",""
"","",2022-04-13,Glen Oaks,"","",27.4685,"",""
"","",2022-04-13,FRYPAN,"",0.0481,"","",""
"","",2022-04-14,Shell Cut,"","",11.8333,"",""
"","",2022-04-14,Longmont,"","","",3.4627,""
"","",2022-04-14,Denver Swansea Eleme,"","",27.63,"",""
"","",2022-04-14,ETOWN2,"",0.0373,"",3.3187,""
"","",2022-04-14,Leech Lake Nation: C,"","","",2.6357,""
"","",2022-04-14,Miami East HS,"",0.0352,"","",""
"","",2022-04-15,Madison,"",0.0415,"","",""
"","",2022-04-15,Canyonlands NP,"",0.0495,"","",""
"","",2022-04-15,Forest Grove Pacific,"","","",4.9874,""
"","",2022-04-15,WHEELING,"",0.0379,"","",""
"","",2022-04-16,TARRANT,"",0.045,"","",""
"","",2022-04-16,Skyland Drive,"","","","",4.0E-4
"","",2022-04-17,Soda Springs SO2,"","","","",6.0E-4
"","",2022-04-17,HOUSTON,"",0.0353,"",4.6042,""
"","",2022-04-17,Klamath Falls - Pete,"","","",6.4,""
"","",2022-04-17,FRANKFORT,"",0.0348,"","",""
"","",2022-04-18,Saguaro Monument,"",0.0523,"","",""
"","",2022-04-18,Terre Haute-Lafayett,"",0.0311,"","",""
"","",2022-04-19,LaPorte-E. Lincolnwa,"",0.0315,"","",""
"","",2022-04-19,Albemarle HS,"",0.0345,"",2.0416,""
"","",2022-04-19,Burbank-Maple Street,"","",5.1538,"",""
"","",2022-04-20,San Antonio,"",0.0454,"","",""
"","",2022-04-20,Nez Perce Tribe,"",0.0392,"","",""
"","",2022-04-20,Vincennes,"",0.0357,"","",""
"","",2022-04-20,Goodland,"","",58.9699,"",""
"","",2022-04-21,Aurora East,"",0.0472,"","",""
"","",2022-04-21,Bayou Plaquemine,"",0.0425,"","",""
"","",2022-04-21,Lake Rockwell,"",0.0433,"","",""
"","",2022-04-21,Olancha,"","",54.4364,"",""
"","",2022-04-22,Longmont,"","","",10.0883,""
"","",2022-04-22,Holman Rd,"","",41.168,"",""
"","",2022-04-22,Bremerton-Spruce Ave,"","","",6.8761,""
"","",2022-04-22,RHINELANDER,"","","","",-8.0E-4
"","",2022-04-23,Jacobs,"","",19.1373,"",""
"","",2022-04-23,"Waterloo, Water Towe","","","",6.434,""
"","",2022-04-23,Vinton,"",0.0392,"","",""
"","",2022-04-23,Bozeman High School,"","","",5.7255,""
"","",2022-04-23,FRAYSER,"",0.0371,"","",""
"","",2022-04-23,Buick NE,"","","","",0.001
"","",2022-04-23,Foley West,"",0.0469,"","",""
"","",2022-04-23,Montevallo,"","","","",3.0E-4
"","",2022-04-24,Springfield Ag,"","","",10.1832,""
"","",2022-04-24,Hammond-167th St,"","","",10.5729,""
"","",2022-04-24,TRURO,"",0.0436,"","",""
"","",2022-04-24,Toms River,"","","",4.6228,""
"","",2022-04-25,Ajo,"","",20.375,"",""
"","",2022-04-25,Weiser PM25,"","","",7.4917,""
"","",2022-04-25,Garyville,"",0.0239,"","",""
"","",2022-04-25,Mt. Washington base,"",0.0371,"","",""
"","",2022-04-26,Zuni Hills,"","",55.8692,"",""
"","",2022-04-26,MERIDIAN,"",0.0277,"","",""
"","",2022-04-26,Gresham Centennial H,"","","",4.5343,""
"","",2022-04-27,SHELDAHL,"",0.0353,"","",""
"","",2022-04-27,Cadiz,"",0.0428,"","",""
"","",2022-04-27,Centerburg WWTP,"",0.0296,"","",""
"","",2022-04-27,Platteville Atmosphe,0.005,0.0478,"","",""
"","",2022-04-28,Humboldt Mountain -,"",0.054,"","",""
"","",2022-04-28,Indian River Lagoon,"",0.0399,"","",""
"","",2022-04-28,Lantana Preserve,"",0.0326,"","",""
"","",2022-04-28,Marine on St. Croix,"",0.0387,"","",""
"","",2022-04-28,LENOIRCOLL,"",0.0368,"","",""
"","",2022-04-28,Lyons,"","","",5.6061,""
"","",2022-04-28,Riviera Beach,"","","","",0.0026
"","",2022-04-01,"Pisgah, Forestry Off","",0.0209,"","",""
"","",2022-04-01,Conneaut,"",0.0347,"","",""
"","",2022-04-01,Ramblewood Park,"","",13.0588,"",""
"","",2022-04-02,Fountain Hills,"",0.0438,"","",""
"","",2022-04-02,Rotary Park,"",0.0198,"","",""
"","",2022-04-02,Hood River West Side,"","","",3.2419,""
"","",2022-04-02,FRANKLN,"",0.0285,"","",""
"","",2022-04-02,Portola,"","","",21.3793,""
"","",2022-04-03,Hurst Road,"","","",2.022,""
"","",2022-04-03,TUPELOAP,"",0.0351,"","",""
"","",2022-04-03,CHERRYGR,"",0.0411,"","",""
"","",2022-04-04,Petrified Forest NP,"",0.0404,"","",""
"","",2022-04-04,Buffalo Near-road,"","","",6.4802,""
"","",2022-04-04,Jeffersonville - Bat,"","","",11.2925,""
"","",2022-04-05,Lizard Tail,"","",11.8559,"",""
"","",2022-04-05,Ely,"",0.038,"",2.9014,""
"","",2022-04-05,Black Hawk,"",0.0436,12.0603,"",""
"","",2022-04-05,Rider Trail I-70,0.0102,"","","",0.001
"","",2022-04-06,Anderson,"",0.042,"","",""
"","",2022-04-06,AIR LAB,"","","",7.8319,""
"","",2022-04-06,Pullman-Dexter Ave,"","","",2.2773,""
"","",2022-04-06,Springville,"",0.0392,"",19.1483,""
"","",2022-04-07,NLRAP,"",0.0372,"","",""
"","",2022-04-07,Bill Stanley,"","",23.8108,"",""
"","",2022-04-07,Dixie,"",0.0409,"","",""
"","",2022-04-07,Billings Coburn Rd,"","","","",2.0E-4
"","",2022-04-07,Darrington-Fir St,"","","",3.5455,""
"","",2022-04-07,WHEELING,"",0.0309,"","",""
"","",2022-04-08,Hammond-167th St,"","","",3.4091,""
"","",2022-04-08,Penn State,"",0.0335,"","",""
"","",2022-04-08,SUMERDUCK,"",0.0302,"","",""
"","",2022-04-08,Evergreen,"",0.0414,"","",""
"","",2022-04-08,Elgin C1613,"",0.0393,"","",""
"","",2022-04-09,Lynn Lane,"",0.0332,"","",""
"","",2022-04-09,Baker City - Forest,"","","",2.9376,""
"","",2022-04-10,Idaho City,"","","",3.9483,""
"","",2022-04-10,Leopold,"",0.0423,"","",""
"","",2022-04-10,JOANBOLD,"",0.0477,"","",""
"","",2022-04-10,Eastman Ross N Robin,"","","","",9.0E-4
"","",2022-04-10,Lower Price Hill,"","","",4.212,""
"","",2022-04-10,Marshall,"",0.0338,"",6.7376,""
"","",2022-04-11,TARRANT,"",0.0412,"","",""
"","",2022-04-11,Leo HS,"",0.0338,"","",""
"","",2022-04-11,BROADWAY (South),"","","",7.105,""
"","",2022-04-11,Chippewa,"",0.0317,"",5.0764,""
"","",2022-04-11,Albany - Calapooia S,"","","",1.6984,""
"","",2022-04-11,Montoursville,"",0.0294,"","",""
"","",2022-04-11,North Spartanburg FS,"",0.0356,"","",""
"","",2022-04-11,Sebree,"","","","",-0.001
"","",2022-04-11,Sunny Farms West,"","","","",7.0E-4
"","",2022-04-12,Petrified Forest NP,"",0.0444,"","",""
"","",2022-04-12,SHELDAHL,"",0.0335,"","",""
"","",2022-04-12,Chippewa,"",0.0428,"",4.0102,""
"","",2022-04-12,BEACH ROAD,"",0.041,"","",""
"","",2022-04-13,Brewster,"",0.0357,"","",""
"","",2022-04-13,Soddy Daisy,"",0.0356,"","",""
"","",2022-04-13,Darrington-Fir St,"","","",5.8889,""
"","",2022-04-14,Flagstaff Middle Sch,"",0.0452,"","",""
"","",2022-04-14,Nez Perce Tribe,"",0.0393,"","",""
"","",2022-04-14,Lander SLAMS,"","","",5.6493,""
"","",2022-04-15,Douglas Red Cross,"","",25.7579,"",""
"","",2022-04-15,Peckville,"",0.0306,"","",""
"","",2022-04-16,710 Near Road,0.0182,"","","",""
"","",2022-04-16,Paradise Road,"",0.0298,"","",""
"","",2022-04-16,Mayo Clinic,"",0.0314,"",6.4977,""
"","",2022-04-16,Incline,"",0.041,"","",""
"","",2022-04-16,BEACH ROAD,"",0.0468,"","",""
"","",2022-04-16,Yellow Brick Buildin,"","","",6.0219,""
"","",2022-04-17,Gothic,"",0.0461,"","",""
"","",2022-04-17,Stafford,"",0.0342,"","",""
"","",2022-04-17,Mesa Verde NP,"",0.0449,"","",""
"","",2022-04-18,Goodland,"","",19.9493,"",""
"","",2022-04-18,Spokane-Monroe St.,"","","",2.9357,""
"","",2022-04-18,Newport-Calispel,"","","",3.55,""
"","",2022-04-19,Dutchtown,"",0.0356,"","",""
"","",2022-04-19,Mt Vernon-S 2nd St,"","","",3.301,""
"","",2022-04-19,MANITOWOC,"",0.0339,"","",""
"","",2022-04-20,SCOTTVILLE,"",0.0284,"","",""
"","",2022-04-20,Linda,"","",48.8934,"",""
"","",2022-04-20,Candor,"",0.0393,"","",""
"","",2022-04-20,Kessler,"",0.039,"","",""
"","",2022-04-21,Shell Cut,"","",108.7544,"",""
"","",2022-04-21,60 Near Road,0.0283,"","","",""
"","",2022-04-21,Palisade Ozone,"",0.0444,"","",""
"","",2022-04-21,Mt Hall,"","","",3.5395,""
"",0.114,2022-04-21,Sunrise Acres,"","","","",""
"","",2022-04-21,Las Cruces ED,"","","",3.7299,""
"","",2022-04-21,Deer Creek,"",0.0436,"","",""
"","",2022-04-21,Fellows Lake,"",0.029,"","",""
"","",2022-04-22,Jonesport,"",0.0403,"","",""
"","",2022-04-23,COMBS,"","",75.9902,"",""
"","",2022-04-23,Lantana Preserve,"",0.0451,"","",""
"","",2022-04-23,PG Equestrian Center,"",0.0377,"","",""
"","",2022-04-23,Hamilton PS 46,"","","",3.9882,""
"","",2022-04-23,NEA,"",0.0359,"","",""
"","",2022-04-23,FAB,"","","",5.466,""
"","",2022-04-24,Minneapolis-Phillips,"","","",3.7917,""
"","",2022-04-24,JOANBOLD,"",0.045,"","",""
"","",2022-04-24,NewCastle,"",0.0392,"","",""
"","",2022-04-24,Friendship Park,"","","",8.5526,""
"","",2022-04-24,Maple Falls-Azure Wa,"","","",13.8393,""
"","",2022-04-25,Pinal County Housing,"","",47.3978,"",""
"","",2022-04-25,Mammoth Cave NP,"",0.038,"","",""
"","",2022-04-25,Gardiner High School,"",0.0309,"","",""
"","",2022-04-25,South Carroll,"",0.0429,"","",""
"","",2022-04-25,Bend Ponderosa Eleme,"","","",4.0296,""
"","",2022-04-26,Noblesville-191st St,"",0.0298,"","",""
"","",2022-04-26,Stanton,"",0.0336,"","",""
"","",2022-04-26,Billings Coburn Rd,"","","","",8.0E-4
"","",2022-04-26,LACROSSE DOT,"",0.0307,"",4.3152,""
"","",2022-04-26,PERCY PRIEST DAM,"",0.024,"","",""
"","",2022-04-27,Greenwich,"",0.0338,"","",""
"","",2022-04-27,Shoshone Bannock Tri,"","",22.8462,"",""
"","",2022-04-27,Idaho City,"","","",9.4483,""
"","",2022-04-27,Rahway PM,"","","",4.1589,""
"","",2022-04-27,Burbank-Maple Street,"","",11.313,"",""
"","",2022-04-27,Jackson SLAMS,"","",24.7429,5.2,""
"","",2022-04-28,Lebec,"","","",8.5604,""
"","",2022-04-28,Quincy BAM,"","","",6.3735,""
"","",2022-04-28,Basin,"",0.0431,"","",""
"","",2022-04-01,Boulder - CU - 2102,"","","",3.8685,""
"","",2022-04-01,Scott County Park,"",0.0366,"","",""
"","",2022-04-01,Mammoth Cave NP,"",0.0317,"","",""
"","",2022-04-01,Wilkes-Barre,"",0.0278,"","",""
"","",2022-04-01,BEACH ROAD,"",0.0367,"","",""
"","",2022-04-02,Miami Town Site,"","","","",0.0011
"","",2022-04-02,SPFD_IB,"",0.0343,"","",""
"","",2022-04-02,Carlyss,"",0.0385,"","",""
"","",2022-04-02,Rumford,"","","",-0.0714,""
"","",2022-04-02,Gillette SLAMS,"","","",3.3619,""
"","",2022-04-03,EFFINGHM,"",0.0306,"","",""
"","",2022-04-03,FRANKLN,"",0.0353,"","",""
"","",2022-04-03,Bangor MSS,"","","",2.8824,""
"","",2022-04-03,OTISVILLE,"",0.0377,"","",""
"","",2022-04-04,Falcon Field Fire St,"",0.0364,"","",""
"","",2022-04-04,Downtown Sacramento,"",0.0295,16.957,6.1129,""
"","",2022-04-04,BCSP,"",0.0426,"","",""
"","",2022-04-04,LYNN,0.0017,0.0391,"",2.7143,""
"","",2022-04-04,Minneapolis - Bottin,"","",9.1143,"",""
"","",2022-04-04,PURCHASE,"",0.0527,"","",""
"","",2022-04-04,Coastal Carolina,"",0.0418,"","",""
"","",2022-04-04,Big Bend  NP,"",0.0467,"","",""
"","",2022-04-04,COLUMBUS,"",0.0316,"","",""
"","",2022-04-04,WHEELING,"",0.0244,"","",""
"","",2022-04-05,Red Mountain,"",0.0388,"","",""
"","",2022-04-05,County Sheriff Impou,"",0.0312,"","",""
"","",2022-04-05,Ketchum,"","","",3.4746,""
"","",2022-04-05,West Duluth,"","","",2.9155,""
"","",2022-04-05,Delaware,"",0.0247,"","",""
"","",2022-04-06,County Sheriff Impou,"",0.0147,"","",""
"","",2022-04-06,Cape Elizabeth,"",0.0407,"","",""
"","",2022-04-06,Hoxeyville,"",0.0384,"","",""
"","",2022-04-06,Cedar Creek,"",0.0309,"","",""
"","",2022-04-07,Hershey,"",0.0344,"","",""
"","",2022-04-08,Fort Collins - West,"",0.0428,"","",""
"","",2022-04-08,Wenatchee-Fifth St,"","","",4.2901,""
"","",2022-04-08,Yacolt-Yacolt Rd,"","","",2.9321,""
"","",2022-04-08,Bremerton-Spruce Ave,"","","",4.5405,""
"","",2022-04-08,Omak-Colville Tribe,"","","",7.8198,""
"","",2022-04-09,Apache Junction,"","",20.5856,"",""
"","",2022-04-09,C GRANDE,"",0.032,"","",""
"","",2022-04-09,GC_MAD,"","","",4.9803,""
"","",2022-04-09,Maspeth,"","","",4.2745,""
"","",2022-04-09,Wilmington,"",0.0294,"","",""
"","",2022-04-09,Skiatook,"",0.036,"","",""
"","",2022-04-09,Mt Vernon-S 2nd St,"","","",3.6385,""
"","",2022-04-09,WEIRTON,"",0.0275,"","",""
"","",2022-04-09,Eugene - Wilkes Dr.,"","","",2.2125,""
"","",2022-04-10,AJ Maintenance Yard,"",0.0401,"","",""
"","",2022-04-10,San Ramon,0.0063,0.0356,"","",""
"","",2022-04-10,Stillwater,"",0.0294,"","",""
"","",2022-04-10,Spokane-Monroe St.,"","","",2.4991,""
"","",2022-04-11,Osceola Co. Fire Sta,"",0.036,"","",""
"","",2022-04-11,Sunriver Three River,"","","",2.2092,""
"","",2022-04-12,Parkgate (Eagle Rive,"","",48.4516,"",""
"","",2022-04-12,Lassen Volcanic NP,"",0.0432,"","",""
"","",2022-04-12,Tuscan Butte (Season,"",0.044,"","",""
"","",2022-04-12,Holden,"",0.0382,"","",""
"","",2022-04-12,FRANKFORT,"",0.0362,"","",""
